"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"S4","ROM"," Total","Romania","CZE","Czech Republic",2018,"Export",6,2371698.644
"S4","ROM"," Total","Romania","CZE","Czech Republic",2019,"Export",6,2424796.719
"S4","ROM"," Total","Romania","DEU","Germany",2018,"Export",6,18391578.522
"S4","ROM"," Total","Romania","DEU","Germany",2019,"Export",6,17343319.978
"S4","ROM"," Total","Romania","DJI","Djibouti",2018,"Export",6,578.157
"S4","ROM"," Total","Romania","DJI","Djibouti",2019,"Export",6,3876.072
"S4","ROM"," Total","Romania","DMA","Dominica",2019,"Export",6,1.198
"S4","ROM"," Total","Romania","DNK","Denmark",2018,"Export",6,347317.697
"S4","ROM"," Total","Romania","DNK","Denmark",2019,"Export",6,362295.003
"S4","ROM"," Total","Romania","DOM","Dominican Republic",2018,"Export",6,1008.53
"S4","ROM"," Total","Romania","DOM","Dominican Republic",2019,"Export",6,1921.395
"S4","ROM"," Total","Romania","DZA","Algeria",2018,"Export",6,356745.758
"S4","ROM"," Total","Romania","DZA","Algeria",2019,"Export",6,278449.319
"S4","ROM"," Total","Romania","ECU","Ecuador",2018,"Export",6,9400.595
"S4","ROM"," Total","Romania","ECU","Ecuador",2019,"Export",6,11739.393
"S4","ROM"," Total","Romania","EGY","Egypt, Arab Rep.",2018,"Export",6,796947.768
"S4","ROM"," Total","Romania","EGY","Egypt, Arab Rep.",2019,"Export",6,779310.273
"S4","ROM"," Total","Romania","ESP","Spain",2018,"Export",6,2482056.845
"S4","ROM"," Total","Romania","ESP","Spain",2019,"Export",6,2350446.597
"S4","ROM"," Total","Romania","EST","Estonia",2018,"Export",6,82861.449
"S4","ROM"," Total","Romania","EST","Estonia",2019,"Export",6,60880.074
"S4","ROM"," Total","Romania","ETH","Ethiopia(excludes Eritrea)",2018,"Export",6,59661.667
"S4","ROM"," Total","Romania","ETH","Ethiopia(excludes Eritrea)",2019,"Export",6,64381.427
"S4","ROM"," Total","Romania","FIN","Finland",2018,"Export",6,232853.756
"S4","ROM"," Total","Romania","FIN","Finland",2019,"Export",6,236201.857
"S4","ROM"," Total","Romania","FJI","Fiji",2018,"Export",6,0.58
"S4","ROM"," Total","Romania","FRA","France",2018,"Export",6,5686439.25
"S4","ROM"," Total","Romania","FRA","France",2019,"Export",6,5330919.661
"S4","ROM"," Total","Romania","FRO","Faeroe Islands",2018,"Export",6,112.239
"S4","ROM"," Total","Romania","FRO","Faeroe Islands",2019,"Export",6,72.612
"S4","ROM"," Total","Romania","GAB","Gabon",2018,"Export",6,3393.776
"S4","ROM"," Total","Romania","GAB","Gabon",2019,"Export",6,5241.306
"S4","ROM"," Total","Romania","GBR","United Kingdom",2018,"Export",6,3400590.379
"S4","ROM"," Total","Romania","GBR","United Kingdom",2019,"Export",6,2889193.254
"S4","ROM"," Total","Romania","GEO","Georgia",2018,"Export",6,211214.113
"S4","ROM"," Total","Romania","GEO","Georgia",2019,"Export",6,216148.438
"S4","ROM"," Total","Romania","GHA","Ghana",2018,"Export",6,3655.627
"S4","ROM"," Total","Romania","GHA","Ghana",2019,"Export",6,2714.638
"S4","ROM"," Total","Romania","GIB","Gibraltar",2018,"Export",6,131634.58
"S4","ROM"," Total","Romania","GIB","Gibraltar",2019,"Export",6,117166.206
"S4","ROM"," Total","Romania","GIN","Guinea",2018,"Export",6,6865.431
"S4","ROM"," Total","Romania","GIN","Guinea",2019,"Export",6,1889.425
"S4","ROM"," Total","Romania","GMB","Gambia, The",2018,"Export",6,76.388
"S4","ROM"," Total","Romania","GMB","Gambia, The",2019,"Export",6,345.446
"S4","ROM"," Total","Romania","GNB","Guinea-Bissau",2018,"Export",6,55.155
"S4","ROM"," Total","Romania","GNB","Guinea-Bissau",2019,"Export",6,3.474
"S4","ROM"," Total","Romania","GNQ","Equatorial Guinea",2018,"Export",6,28.979
"S4","ROM"," Total","Romania","GNQ","Equatorial Guinea",2019,"Export",6,465.147
"S4","ROM"," Total","Romania","GRC","Greece",2018,"Export",6,1178175.033
"S4","ROM"," Total","Romania","GRC","Greece",2019,"Export",6,957444.564
"S4","ROM"," Total","Romania","GRL","Greenland",2018,"Export",6,9.43
"S4","ROM"," Total","Romania","GRL","Greenland",2019,"Export",6,0.385
"S4","ROM"," Total","Romania","GTM","Guatemala",2018,"Export",6,1721.983
"S4","ROM"," Total","Romania","GTM","Guatemala",2019,"Export",6,1850.704
"S4","ROM"," Total","Romania","GUM","Guam",2018,"Export",6,5.818
"S4","ROM"," Total","Romania","GUM","Guam",2019,"Export",6,49.915
"S4","ROM"," Total","Romania","GUY","Guyana",2018,"Export",6,122.24
"S4","ROM"," Total","Romania","GUY","Guyana",2019,"Export",6,207.648
"S4","ROM"," Total","Romania","HKG","Hong Kong, China",2018,"Export",6,118674.801
"S4","ROM"," Total","Romania","HKG","Hong Kong, China",2019,"Export",6,67497.433
"S4","ROM"," Total","Romania","HND","Honduras",2018,"Export",6,184.08
"S4","ROM"," Total","Romania","HND","Honduras",2019,"Export",6,248.134
"S4","ROM"," Total","Romania","HRV","Croatia",2018,"Export",6,280134.926
"S4","ROM"," Total","Romania","HRV","Croatia",2019,"Export",6,302602.366
"S4","ROM"," Total","Romania","HTI","Haiti",2018,"Export",6,62.674
"S4","ROM"," Total","Romania","HTI","Haiti",2019,"Export",6,46.471
"S4","ROM"," Total","Romania","HUN","Hungary",2018,"Export",6,3909901.314
"S4","ROM"," Total","Romania","HUN","Hungary",2019,"Export",6,3723308.74
"S4","ROM"," Total","Romania","IDN","Indonesia",2018,"Export",6,15956.165
"S4","ROM"," Total","Romania","IDN","Indonesia",2019,"Export",6,8163.093
"S4","ROM"," Total","Romania","IND","India",2018,"Export",6,281913.006
"S4","ROM"," Total","Romania","IND","India",2019,"Export",6,241071.21
"S4","ROM"," Total","Romania","IOT","British Indian Ocean Ter.",2019,"Export",6,12.164
"S4","ROM"," Total","Romania","IRL","Ireland",2018,"Export",6,145007.659
"S4","ROM"," Total","Romania","IRL","Ireland",2019,"Export",6,159431.275
"S4","ROM"," Total","Romania","IRN","Iran, Islamic Rep.",2018,"Export",6,287521.035
"S4","ROM"," Total","Romania","IRN","Iran, Islamic Rep.",2019,"Export",6,68193.774
"S4","ROM"," Total","Romania","IRQ","Iraq",2018,"Export",6,65259.584
"S4","ROM"," Total","Romania","IRQ","Iraq",2019,"Export",6,59514.07
"S4","ROM"," Total","Romania","ISL","Iceland",2018,"Export",6,11868.584
"S4","ROM"," Total","Romania","ISL","Iceland",2019,"Export",6,6060.583
"S4","ROM"," Total","Romania","ISR","Israel",2018,"Export",6,398710.993
"S4","ROM"," Total","Romania","ISR","Israel",2019,"Export",6,502741.907
"S4","ROM"," Total","Romania","ITA","Italy",2018,"Export",6,9152147.97
"S4","ROM"," Total","Romania","ITA","Italy",2019,"Export",6,8704578.473
"S4","ROM"," Total","Romania","JAM","Jamaica",2018,"Export",6,107.108
"S4","ROM"," Total","Romania","JAM","Jamaica",2019,"Export",6,22.427
"S4","ROM"," Total","Romania","JOR","Jordan",2018,"Export",6,263677.42
"S4","ROM"," Total","Romania","JOR","Jordan",2019,"Export",6,244440.111
"S4","ROM"," Total","Romania","JPN","Japan",2018,"Export",6,296108.121
"S4","ROM"," Total","Romania","JPN","Japan",2019,"Export",6,305697.624
"S4","ROM"," Total","Romania","KAZ","Kazakhstan",2018,"Export",6,54344.52
"S4","ROM"," Total","Romania","KAZ","Kazakhstan",2019,"Export",6,73481.68
"S4","ROM"," Total","Romania","KEN","Kenya",2018,"Export",6,12931.192
"S4","ROM"," Total","Romania","KEN","Kenya",2019,"Export",6,10177.151
"S4","ROM"," Total","Romania","KGZ","Kyrgyz Republic",2018,"Export",6,1993.988
"S4","ROM"," Total","Romania","KGZ","Kyrgyz Republic",2019,"Export",6,1897.561
"S4","ROM"," Total","Romania","KHM","Cambodia",2018,"Export",6,3023.994
"S4","ROM"," Total","Romania","KHM","Cambodia",2019,"Export",6,2974.453
"S4","ROM"," Total","Romania","KNA","St. Kitts and Nevis",2018,"Export",6,19.301
"S4","ROM"," Total","Romania","KOR","Korea, Rep.",2018,"Export",6,231020.448
"S4","ROM"," Total","Romania","KOR","Korea, Rep.",2019,"Export",6,292921.195
"S4","ROM"," Total","Romania","KWT","Kuwait",2018,"Export",6,60293.479
"S4","ROM"," Total","Romania","KWT","Kuwait",2019,"Export",6,42523.003
"S4","ROM"," Total","Romania","LAO","Lao PDR",2018,"Export",6,204.47
"S4","ROM"," Total","Romania","LAO","Lao PDR",2019,"Export",6,295.172
"S4","ROM"," Total","Romania","LBN","Lebanon",2018,"Export",6,341265.888
"S4","ROM"," Total","Romania","LBN","Lebanon",2019,"Export",6,305538.737
"S4","ROM"," Total","Romania","LBR","Liberia",2018,"Export",6,1109.041
"S4","ROM"," Total","Romania","LBR","Liberia",2019,"Export",6,45710.99
"S4","ROM"," Total","Romania","LBY","Libya",2018,"Export",6,204140.797
"S4","ROM"," Total","Romania","LBY","Libya",2019,"Export",6,127752.249
"S4","ROM"," Total","Romania","LCA","St. Lucia",2018,"Export",6,0.694
"S4","ROM"," Total","Romania","LCA","St. Lucia",2019,"Export",6,6.92
"S4","ROM"," Total","Romania","LKA","Sri Lanka",2018,"Export",6,12679.887
"S4","ROM"," Total","Romania","LKA","Sri Lanka",2019,"Export",6,14551.718
"S4","ROM"," Total","Romania","LTU","Lithuania",2018,"Export",6,112125.968
"S4","ROM"," Total","Romania","LTU","Lithuania",2019,"Export",6,108825.961
"S4","ROM"," Total","Romania","LUX","Luxembourg",2018,"Export",6,29894.478
"S4","ROM"," Total","Romania","LUX","Luxembourg",2019,"Export",6,35711.33
"S4","ROM"," Total","Romania","LVA","Latvia",2018,"Export",6,28074.8
"S4","ROM"," Total","Romania","LVA","Latvia",2019,"Export",6,79656.328
"S4","ROM"," Total","Romania","MAC","Macao",2018,"Export",6,381.757
"S4","ROM"," Total","Romania","MAC","Macao",2019,"Export",6,387.034
"S4","ROM"," Total","Romania","MAR","Morocco",2018,"Export",6,659851.801
"S4","ROM"," Total","Romania","MAR","Morocco",2019,"Export",6,657007.487
"S4","ROM"," Total","Romania","MDA","Moldova",2018,"Export",6,1363609.282
"S4","ROM"," Total","Romania","MDA","Moldova",2019,"Export",6,1386333.344
"S4","ROM"," Total","Romania","MDG","Madagascar",2018,"Export",6,2472.71
"S4","ROM"," Total","Romania","MDG","Madagascar",2019,"Export",6,3311.369
"S4","ROM"," Total","Romania","MDV","Maldives",2018,"Export",6,141.633
"S4","ROM"," Total","Romania","MDV","Maldives",2019,"Export",6,95.035
"S4","ROM"," Total","Romania","MEX","Mexico",2018,"Export",6,205943.83
"S4","ROM"," Total","Romania","MEX","Mexico",2019,"Export",6,301234.917
"S4","ROM"," Total","Romania","MHL","Marshall Islands",2018,"Export",6,58627.465
"S4","ROM"," Total","Romania","MHL","Marshall Islands",2019,"Export",6,34.684
"S4","ROM"," Total","Romania","MKD","North Macedonia",2018,"Export",6,298290.033
"S4","ROM"," Total","Romania","MKD","North Macedonia",2019,"Export",6,239083.845
"S4","ROM"," Total","Romania","MLI","Mali",2018,"Export",6,2230.609
"S4","ROM"," Total","Romania","MLI","Mali",2019,"Export",6,1674.964
"S4","ROM"," Total","Romania","MLT","Malta",2018,"Export",6,26779.455
"S4","ROM"," Total","Romania","MLT","Malta",2019,"Export",6,15643.16
"S4","ROM"," Total","Romania","MMR","Myanmar",2018,"Export",6,3284.53
"S4","ROM"," Total","Romania","MMR","Myanmar",2019,"Export",6,7607.237
"S4","ROM"," Total","Romania","MNG","Mongolia",2018,"Export",6,1082.844
"S4","ROM"," Total","Romania","MNG","Mongolia",2019,"Export",6,900.791
"S4","ROM"," Total","Romania","MNP","Northern Mariana Islands",2018,"Export",6,6.32
"S4","ROM"," Total","Romania","MNP","Northern Mariana Islands",2019,"Export",6,16.638
"S4","ROM"," Total","Romania","MNT","Montenegro",2018,"Export",6,45859.374
"S4","ROM"," Total","Romania","MNT","Montenegro",2019,"Export",6,33335.144
"S4","ROM"," Total","Romania","MOZ","Mozambique",2018,"Export",6,768.024
"S4","ROM"," Total","Romania","MOZ","Mozambique",2019,"Export",6,1637.189
"S4","ROM"," Total","Romania","MRT","Mauritania",2018,"Export",6,534.487
"S4","ROM"," Total","Romania","MRT","Mauritania",2019,"Export",6,451.967
"S4","ROM"," Total","Romania","MSR","Montserrat",2018,"Export",6,20.848
"S4","ROM"," Total","Romania","MSR","Montserrat",2019,"Export",6,51.105
"S4","ROM"," Total","Romania","MUS","Mauritius",2018,"Export",6,2845.394
"S4","ROM"," Total","Romania","MUS","Mauritius",2019,"Export",6,1938.53
"S4","ROM"," Total","Romania","MWI","Malawi",2018,"Export",6,8.481
"S4","ROM"," Total","Romania","MWI","Malawi",2019,"Export",6,318.206
"S4","ROM"," Total","Romania","MYS","Malaysia",2018,"Export",6,19728.799
"S4","ROM"," Total","Romania","MYS","Malaysia",2019,"Export",6,29844.979
"S4","ROM"," Total","Romania","NAM","Namibia",2018,"Export",6,247.051
"S4","ROM"," Total","Romania","NCL","New Caledonia",2018,"Export",6,7001.379
"S4","ROM"," Total","Romania","NCL","New Caledonia",2019,"Export",6,7703.26
"S4","ROM"," Total","Romania","NER","Niger",2018,"Export",6,2846.31
"S4","ROM"," Total","Romania","NER","Niger",2019,"Export",6,746.343
"S4","ROM"," Total","Romania","NGA","Nigeria",2018,"Export",6,51913.177
"S4","ROM"," Total","Romania","NGA","Nigeria",2019,"Export",6,43352.576
"S4","ROM"," Total","Romania","NIC","Nicaragua",2018,"Export",6,76.67
"S4","ROM"," Total","Romania","NIC","Nicaragua",2019,"Export",6,70.195
"S4","ROM"," Total","Romania","NLD","Netherlands",2018,"Export",6,2069281.065
"S4","ROM"," Total","Romania","NLD","Netherlands",2019,"Export",6,2359442.442
"S4","ROM"," Total","Romania","NOR","Norway",2018,"Export",6,635946.603
"S4","ROM"," Total","Romania","NOR","Norway",2019,"Export",6,434252.445
"S4","ROM"," Total","Romania","NPL","Nepal",2018,"Export",6,906.254
"S4","ROM"," Total","Romania","NPL","Nepal",2019,"Export",6,247.136
"S4","ROM"," Total","Romania","NRU","Nauru",2018,"Export",6,0.682
"S4","ROM"," Total","Romania","NZL","New Zealand",2018,"Export",6,26841.579
"S4","ROM"," Total","Romania","NZL","New Zealand",2019,"Export",6,12717.917
"S4","ROM"," Total","Romania","OAS","Other Asia, nes",2018,"Export",6,51188.361
"S4","ROM"," Total","Romania","OAS","Other Asia, nes",2019,"Export",6,47666.847
"S4","ROM"," Total","Romania","OMN","Oman",2018,"Export",6,43092.406
"S4","ROM"," Total","Romania","OMN","Oman",2019,"Export",6,45978.319
"S4","ROM"," Total","Romania","PAK","Pakistan",2018,"Export",6,42135.488
"S4","ROM"," Total","Romania","PAK","Pakistan",2019,"Export",6,17517.905
"S4","ROM"," Total","Romania","PAN","Panama",2018,"Export",6,1818.446
"S4","ROM"," Total","Romania","PAN","Panama",2019,"Export",6,1054.763
"S4","ROM"," Total","Romania","PER","Peru",2018,"Export",6,6082.172
"S4","ROM"," Total","Romania","PER","Peru",2019,"Export",6,8930.711
"S4","ROM"," Total","Romania","PHL","Philippines",2018,"Export",6,19428.763
"S4","ROM"," Total","Romania","PHL","Philippines",2019,"Export",6,52024.537
"S4","ROM"," Total","Romania","PNG","Papua New Guinea",2018,"Export",6,2065.786
"S4","ROM"," Total","Romania","PNG","Papua New Guinea",2019,"Export",6,475.114
"S4","ROM"," Total","Romania","POL","Poland",2018,"Export",6,2539560.633
"S4","ROM"," Total","Romania","POL","Poland",2019,"Export",6,2725420.57
"S4","ROM"," Total","Romania","PRT","Portugal",2018,"Export",6,361600.85
"S4","ROM"," Total","Romania","PRT","Portugal",2019,"Export",6,320246.224
"S4","ROM"," Total","Romania","PRY","Paraguay",2018,"Export",6,1210.964
"S4","ROM"," Total","Romania","PRY","Paraguay",2019,"Export",6,1105.25
"S4","ROM"," Total","Romania","PSE","Occ.Pal.Terr",2018,"Export",6,2741.708
"S4","ROM"," Total","Romania","PSE","Occ.Pal.Terr",2019,"Export",6,1594.484
"S4","ROM"," Total","Romania","PYF","French Polynesia",2018,"Export",6,5701.625
"S4","ROM"," Total","Romania","PYF","French Polynesia",2019,"Export",6,5091.228
"S4","ROM"," Total","Romania","QAT","Qatar",2018,"Export",6,36455.998
"S4","ROM"," Total","Romania","QAT","Qatar",2019,"Export",6,58067.424
"S4","ROM"," Total","Romania","RUS","Russian Federation",2018,"Export",6,1279239.387
"S4","ROM"," Total","Romania","RUS","Russian Federation",2019,"Export",6,1143012.518
"S4","ROM"," Total","Romania","RWA","Rwanda",2018,"Export",6,75.328
"S4","ROM"," Total","Romania","RWA","Rwanda",2019,"Export",6,126.386
"S4","ROM"," Total","Romania","SAU","Saudi Arabia",2018,"Export",6,352883.793
"S4","ROM"," Total","Romania","SAU","Saudi Arabia",2019,"Export",6,280323.61
"S4","ROM"," Total","Romania","SEN","Senegal",2018,"Export",6,8363.955
"S4","ROM"," Total","Romania","SEN","Senegal",2019,"Export",6,3332.788
"S4","ROM"," Total","Romania","SER","Serbia, FR(Serbia/Montenegro)",2018,"Export",6,926134.169
"S4","ROM"," Total","Romania","SER","Serbia, FR(Serbia/Montenegro)",2019,"Export",6,1034704.426
"S4","ROM"," Total","Romania","SGP","Singapore",2018,"Export",6,39297.662
"S4","ROM"," Total","Romania","SGP","Singapore",2019,"Export",6,44018.001
"S4","ROM"," Total","Romania","SGS","South Georgia and the South Sa",2018,"Export",6,1.086
"S4","ROM"," Total","Romania","SLE","Sierra Leone",2018,"Export",6,1635.281
"S4","ROM"," Total","Romania","SLE","Sierra Leone",2019,"Export",6,405.367
"S4","ROM"," Total","Romania","SLV","El Salvador",2018,"Export",6,61.684
"S4","ROM"," Total","Romania","SLV","El Salvador",2019,"Export",6,273.925
"S4","ROM"," Total","Romania","SMR","San Marino",2018,"Export",6,17807.52
"S4","ROM"," Total","Romania","SMR","San Marino",2019,"Export",6,17459.516
"S4","ROM"," Total","Romania","SOM","Somalia",2018,"Export",6,4514.048
"S4","ROM"," Total","Romania","SOM","Somalia",2019,"Export",6,743.641
"S4","ROM"," Total","Romania","SPM","Saint Pierre and Miquelon",2018,"Export",6,37.552
"S4","ROM"," Total","Romania","SPM","Saint Pierre and Miquelon",2019,"Export",6,115.736
"S4","ROM"," Total","Romania","SSD","South Sudan",2018,"Export",6,68.97
"S4","ROM"," Total","Romania","SUD","Sudan",2018,"Export",6,39512.541
"S4","ROM"," Total","Romania","SUD","Sudan",2019,"Export",6,104080.441
"S4","ROM"," Total","Romania","SUR","Suriname",2018,"Export",6,15.884
"S4","ROM"," Total","Romania","SUR","Suriname",2019,"Export",6,43.775
"S4","ROM"," Total","Romania","SVK","Slovak Republic",2018,"Export",6,1498321.329
"S4","ROM"," Total","Romania","SVK","Slovak Republic",2019,"Export",6,1632578.867
"S4","ROM"," Total","Romania","SVN","Slovenia",2018,"Export",6,449988.371
"S4","ROM"," Total","Romania","SVN","Slovenia",2019,"Export",6,519251.542
"S4","ROM"," Total","Romania","SWE","Sweden",2018,"Export",6,693366.898
"S4","ROM"," Total","Romania","SWE","Sweden",2019,"Export",6,631030.297
"S4","ROM"," Total","Romania","SWZ","Eswatini",2018,"Export",6,544.6
"S4","ROM"," Total","Romania","SWZ","Eswatini",2019,"Export",6,1.412
"S4","ROM"," Total","Romania","SXM","Saint Maarten (Dutch part)",2018,"Export",6,516.088
"S4","ROM"," Total","Romania","SXM","Saint Maarten (Dutch part)",2019,"Export",6,0.738
"S4","ROM"," Total","Romania","SYC","Seychelles",2018,"Export",6,170.733
"S4","ROM"," Total","Romania","SYC","Seychelles",2019,"Export",6,21.787
"S4","ROM"," Total","Romania","SYR","Syrian Arab Republic",2018,"Export",6,19323.175
"S4","ROM"," Total","Romania","SYR","Syrian Arab Republic",2019,"Export",6,49869.581
"S4","ROM"," Total","Romania","TCA","Turks and Caicos Isl.",2019,"Export",6,10.236
"S4","ROM"," Total","Romania","TCD","Chad",2018,"Export",6,1724.902
"S4","ROM"," Total","Romania","TCD","Chad",2019,"Export",6,1202.193
"S4","ROM"," Total","Romania","TGO","Togo",2018,"Export",6,602.01
"S4","ROM"," Total","Romania","TGO","Togo",2019,"Export",6,560.976
"S4","ROM"," Total","Romania","THA","Thailand",2018,"Export",6,64220.132
"S4","ROM"," Total","Romania","THA","Thailand",2019,"Export",6,126903.129
"S4","ROM"," Total","Romania","TJK","Tajikistan",2018,"Export",6,343.171
"S4","ROM"," Total","Romania","TJK","Tajikistan",2019,"Export",6,405.896
"S4","ROM"," Total","Romania","TKL","Tokelau",2019,"Export",6,27.584
"S4","ROM"," Total","Romania","TKM","Turkmenistan",2018,"Export",6,950.443
"S4","ROM"," Total","Romania","TKM","Turkmenistan",2019,"Export",6,2300.944
"S4","ROM"," Total","Romania","TON","Tonga",2018,"Export",6,0.207
"S4","ROM"," Total","Romania","TTO","Trinidad and Tobago",2018,"Export",6,5215.85
"S4","ROM"," Total","Romania","TTO","Trinidad and Tobago",2019,"Export",6,3783.777
"S4","ROM"," Total","Romania","TUN","Tunisia",2018,"Export",6,183762.33
"S4","ROM"," Total","Romania","TUN","Tunisia",2019,"Export",6,147682.678
"S4","ROM"," Total","Romania","TUR","Turkey",2018,"Export",6,2352201.672
"S4","ROM"," Total","Romania","TUR","Turkey",2019,"Export",6,2504160.057
"S4","ROM"," Total","Romania","TZA","Tanzania",2018,"Export",6,1763.244
"S4","ROM"," Total","Romania","TZA","Tanzania",2019,"Export",6,2483.692
"S4","ROM"," Total","Romania","UGA","Uganda",2018,"Export",6,2317.008
"S4","ROM"," Total","Romania","UGA","Uganda",2019,"Export",6,2295.726
"S4","ROM"," Total","Romania","UKR","Ukraine",2018,"Export",6,620834.102
"S4","ROM"," Total","Romania","UKR","Ukraine",2019,"Export",6,690732.027
"S4","ROM"," Total","Romania","UNS","Unspecified",2018,"Export",6,127137.394
"S4","ROM"," Total","Romania","UNS","Unspecified",2019,"Export",6,128625.196
"S4","ROM"," Total","Romania","URY","Uruguay",2018,"Export",6,5305.531
"S4","ROM"," Total","Romania","URY","Uruguay",2019,"Export",6,5437.496
"S4","ROM"," Total","Romania","USA","United States",2018,"Export",6,1569898.424
"S4","ROM"," Total","Romania","USA","United States",2019,"Export",6,1465178.047
"S4","ROM"," Total","Romania","UZB","Uzbekistan",2018,"Export",6,19786.076
"S4","ROM"," Total","Romania","UZB","Uzbekistan",2019,"Export",6,14573.816
"S4","ROM"," Total","Romania","VCT","St. Vincent and the Grenadines",2018,"Export",6,101.152
"S4","ROM"," Total","Romania","VCT","St. Vincent and the Grenadines",2019,"Export",6,19.95
"S4","ROM"," Total","Romania","VEN","Venezuela",2018,"Export",6,1092.115
"S4","ROM"," Total","Romania","VEN","Venezuela",2019,"Export",6,163.814
"S4","ROM"," Total","Romania","VGB","British Virgin Islands",2018,"Export",6,83.123
"S4","ROM"," Total","Romania","VGB","British Virgin Islands",2019,"Export",6,0.889
"S4","ROM"," Total","Romania","VNM","Vietnam",2018,"Export",6,45041.096
"S4","ROM"," Total","Romania","VNM","Vietnam",2019,"Export",6,59617.021
"S4","ROM"," Total","Romania","VUT","Vanuatu",2018,"Export",6,92.677
"S4","ROM"," Total","Romania","VUT","Vanuatu",2019,"Export",6,80.788
"S4","ROM"," Total","Romania","WLD"," World",2018,"Export",6,80077606.267
"S4","ROM"," Total","Romania","WLD"," World",2019,"Export",6,77298748.437
"S4","ROM"," Total","Romania","YEM","Yemen",2018,"Export",6,37729.825
"S4","ROM"," Total","Romania","YEM","Yemen",2019,"Export",6,12185.119
"S4","ROM"," Total","Romania","ZAF","South Africa",2018,"Export",6,234210.96
"S4","ROM"," Total","Romania","ZAF","South Africa",2019,"Export",6,288794.922
"S4","ROM"," Total","Romania","ZAR","Congo, Dem. Rep.",2018,"Export",6,188
"S4","ROM"," Total","Romania","ZAR","Congo, Dem. Rep.",2019,"Export",6,545.473
"S4","ROM"," Total","Romania","ZMB","Zambia",2018,"Export",6,101.53
"S4","ROM"," Total","Romania","ZMB","Zambia",2019,"Export",6,4032.461
"S4","ROM"," Total","Romania","ZWE","Zimbabwe",2018,"Export",6,191.857
"S4","ROM"," Total","Romania","ZWE","Zimbabwe",2019,"Export",6,160.958
"S4","RUS"," Total","Russian Federation","ABW","Aruba",2018,"Export",6,31.471
"S4","RUS"," Total","Russian Federation","ABW","Aruba",2019,"Export",6,16.286
"S4","RUS"," Total","Russian Federation","AFG","Afghanistan",2018,"Export",6,118660.675
"S4","RUS"," Total","Russian Federation","AFG","Afghanistan",2019,"Export",6,120961.267
"S4","RUS"," Total","Russian Federation","AGO","Angola",2018,"Export",6,49469.279
"S4","RUS"," Total","Russian Federation","AGO","Angola",2019,"Export",6,49652.254
"S4","RUS"," Total","Russian Federation","ALB","Albania",2018,"Export",6,125691.008
"S4","RUS"," Total","Russian Federation","ALB","Albania",2019,"Export",6,98468.542
"S4","RUS"," Total","Russian Federation","AND","Andorra",2018,"Export",6,98.703
"S4","RUS"," Total","Russian Federation","AND","Andorra",2019,"Export",6,174.491
"S4","RUS"," Total","Russian Federation","ARE","United Arab Emirates",2018,"Export",6,1483243.064
"S4","RUS"," Total","Russian Federation","ARE","United Arab Emirates",2019,"Export",6,1599332.745
"S4","RUS"," Total","Russian Federation","ARG","Argentina",2018,"Export",6,394698.452
"S4","RUS"," Total","Russian Federation","ARG","Argentina",2019,"Export",6,322334.861
"S4","RUS"," Total","Russian Federation","ARM","Armenia",2018,"Export",6,1341378.203
"S4","RUS"," Total","Russian Federation","ARM","Armenia",2019,"Export",6,1690940.524
"S4","RUS"," Total","Russian Federation","ATF","Fr. So. Ant. Tr",2019,"Export",6,0.3
"S4","RUS"," Total","Russian Federation","ATG","Antigua and Barbuda",2018,"Export",6,1.521
"S4","RUS"," Total","Russian Federation","AUS","Australia",2018,"Export",6,141046.592
"S4","RUS"," Total","Russian Federation","AUS","Australia",2019,"Export",6,134893.799
"S4","RUS"," Total","Russian Federation","AUT","Austria",2018,"Export",6,3375466.864
"S4","RUS"," Total","Russian Federation","AUT","Austria",2019,"Export",6,3517105.544
"S4","RUS"," Total","Russian Federation","AZE","Azerbaijan",2018,"Export",6,1713359.626
"S4","RUS"," Total","Russian Federation","AZE","Azerbaijan",2019,"Export",6,2312507.407
"S4","RUS"," Total","Russian Federation","BDI","Burundi",2018,"Export",6,10409.304
"S4","RUS"," Total","Russian Federation","BDI","Burundi",2019,"Export",6,5066.72
"S4","RUS"," Total","Russian Federation","BEL","Belgium",2018,"Export",6,9211361.453
"S4","RUS"," Total","Russian Federation","BEL","Belgium",2019,"Export",6,6780634.101
"S4","RUS"," Total","Russian Federation","BEN","Benin",2018,"Export",6,10227.104
"S4","RUS"," Total","Russian Federation","BEN","Benin",2019,"Export",6,10040.788
"S4","RUS"," Total","Russian Federation","BES","Bonaire",2019,"Export",6,64082.404
"S4","RUS"," Total","Russian Federation","BFA","Burkina Faso",2018,"Export",6,32181.574
"S4","RUS"," Total","Russian Federation","BFA","Burkina Faso",2019,"Export",6,37509.625
"S4","RUS"," Total","Russian Federation","BGD","Bangladesh",2018,"Export",6,733511.117
"S4","RUS"," Total","Russian Federation","BGD","Bangladesh",2019,"Export",6,1117773.971
"S4","RUS"," Total","Russian Federation","BGR","Bulgaria",2018,"Export",6,2942858.397
"S4","RUS"," Total","Russian Federation","BGR","Bulgaria",2019,"Export",6,2690958.313
"S4","RUS"," Total","Russian Federation","BHR","Bahrain",2018,"Export",6,93674.016
"S4","RUS"," Total","Russian Federation","BHR","Bahrain",2019,"Export",6,35325.511
