,Unnamed: 0,Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD,Norm_Exports
15611,32953,S4,PRT, Total,Portugal,DMA,Dominica,2019,Export,6,164.835,2.457873340201077e-06
15612,32955,S4,PRT, Total,Portugal,DNK,Denmark,2019,Export,6,515116.331,0.00768095790983161
15613,32957,S4,PRT, Total,Portugal,DOM,Dominican Republic,2019,Export,6,36128.956,0.0005387229518105846
15614,32959,S4,PRT, Total,Portugal,DZA,Algeria,2019,Export,6,239637.315,0.0035732591249180547
15615,32961,S4,PRT, Total,Portugal,ECU,Ecuador,2019,Export,6,17630.418,0.000262889158120552
15616,32963,S4,PRT, Total,Portugal,EGY,"Egypt, Arab Rep.",2019,Export,6,252782.191,0.003769263858625392
15617,32965,S4,PRT, Total,Portugal,ERI,Eritrea,2019,Export,6,323.157,4.81863060029338e-06
15618,32966,S4,PRT, Total,Portugal,ESH,Western Sahara,2019,Export,6,0.018000000000000002,2.6840003714999474e-10
15619,32968,S4,PRT, Total,Portugal,ESP,Spain,2019,Export,6,16582016.941,0.2472563312770134
15620,32970,S4,PRT, Total,Portugal,EST,Estonia,2019,Export,6,34896.34,0.0005203432751332692
15621,32972,S4,PRT, Total,Portugal,ETH,Ethiopia(excludes Eritrea),2019,Export,6,10105.783,0.00015068847403498805
15622,32974,S4,PRT, Total,Portugal,FIN,Finland,2019,Export,6,378649.596,0.0056460869796239165
15623,32976,S4,PRT, Total,Portugal,FJI,Fiji,2019,Export,6,2861.204,4.266373666076186e-05
15624,32978,S4,PRT, Total,Portugal,FLK,Falkland Island,2019,Export,6,21.679,3.232580225208186e-07
15625,32980,S4,PRT, Total,Portugal,FRA,France,2019,Export,6,8672151.144,0.12931142717888716
15626,32982,S4,PRT, Total,Portugal,FRO,Faeroe Islands,2019,Export,6,1541.563,2.2986420359392073e-05
15627,32984,S4,PRT, Total,Portugal,GAB,Gabon,2019,Export,6,12965.977,0.00019333715047144316
15628,32986,S4,PRT, Total,Portugal,GBR,United Kingdom,2019,Export,6,4062654.33,0.0605786985055326
15629,32988,S4,PRT, Total,Portugal,GEO,Georgia,2019,Export,6,11676.276000000002,0.0001741062728985329
15630,32990,S4,PRT, Total,Portugal,GHA,Ghana,2019,Export,6,20601.844,0.00030719642749768865
15631,32992,S4,PRT, Total,Portugal,GIB,Gibraltar,2019,Export,6,101614.723,0.0015151886348992456
15632,32994,S4,PRT, Total,Portugal,GIN,Guinea,2019,Export,6,14484.03,0.000215973010560091
15633,32996,S4,PRT, Total,Portugal,GMB,"Gambia, The",2019,Export,6,1793.4229999999998,2.6741933323647494e-05
15634,32998,S4,PRT, Total,Portugal,GNB,Guinea-Bissau,2019,Export,6,102223.471,0.0015242657452223004
15635,33000,S4,PRT, Total,Portugal,GNQ,Equatorial Guinea,2019,Export,6,10678.23,0.0001592242960386771
15636,33002,S4,PRT, Total,Portugal,GRC,Greece,2019,Export,6,257887.963,0.0038453966027631368
15637,33004,S4,PRT, Total,Portugal,GRD,Grenada,2019,Export,6,22.185,3.308030457873685e-07
15638,33006,S4,PRT, Total,Portugal,GRL,Greenland,2019,Export,6,551.314,8.220705448961787e-06
15639,33008,S4,PRT, Total,Portugal,GTM,Guatemala,2019,Export,6,14955.472,0.0002230027355775392
15640,33010,S4,PRT, Total,Portugal,GUM,Guam,2019,Export,6,24.623,3.6715633970801776e-07
15641,33012,S4,PRT, Total,Portugal,GUY,Guyana,2019,Export,6,738.6569999999998,1.1014198124505756e-05
15642,33014,S4,PRT, Total,Portugal,HKG,"Hong Kong, China",2019,Export,6,146543.542,0.0021851273398273228
15643,33016,S4,PRT, Total,Portugal,HND,Honduras,2019,Export,6,6590.905,9.827773038067144e-05
15644,33018,S4,PRT, Total,Portugal,HRV,Croatia,2019,Export,6,63676.003,0.0009494800872646208
15645,33020,S4,PRT, Total,Portugal,HTI,Haiti,2019,Export,6,3734.646,5.5687729174559956e-05
15646,33022,S4,PRT, Total,Portugal,HUN,Hungary,2019,Export,6,328425.206,0.004897185416188592
15647,33024,S4,PRT, Total,Portugal,IDN,Indonesia,2019,Export,6,24139.49,0.0003599466673767737
15648,33026,S4,PRT, Total,Portugal,IND,India,2019,Export,6,132540.05599999998,0.0019763197752367986
15649,33028,S4,PRT, Total,Portugal,IRL,Ireland,2019,Export,6,463432.049,0.006910287731561009
15650,33030,S4,PRT, Total,Portugal,IRN,"Iran, Islamic Rep.",2019,Export,6,13612.765,0.00020298147953967487
15651,33032,S4,PRT, Total,Portugal,IRQ,Iraq,2019,Export,6,27542.365,0.0004106873216221508
15652,33034,S4,PRT, Total,Portugal,ISL,Iceland,2019,Export,6,8742.097,0.0001303543977538254
15653,33036,S4,PRT, Total,Portugal,ISR,Israel,2019,Export,6,256180.362,0.003819934370994394
15654,33038,S4,PRT, Total,Portugal,ITA,Italy,2019,Export,6,3003655.574,0.04478784820263271
15655,33040,S4,PRT, Total,Portugal,JAM,Jamaica,2019,Export,6,3891.219,5.8022406897709185e-05
15656,33042,S4,PRT, Total,Portugal,JOR,Jordan,2019,Export,6,41531.31200000001,0.0006192780935382236
15657,33044,S4,PRT, Total,Portugal,JPN,Japan,2019,Export,6,169327.67899999995,0.0025248641852290204
15658,33046,S4,PRT, Total,Portugal,KAZ,Kazakhstan,2019,Export,6,6541.86,9.754641483500358e-05
15659,33048,S4,PRT, Total,Portugal,KEN,Kenya,2019,Export,6,13303.334,0.00019836751887882155
15660,33050,S4,PRT, Total,Portugal,KGZ,Kyrgyz Republic,2019,Export,6,185.547,2.7667123162816706e-06
15661,33052,S4,PRT, Total,Portugal,KHM,Cambodia,2019,Export,6,5574.169,8.311706481557493e-05
15662,33053,S4,PRT, Total,Portugal,KIR,Kiribati,2019,Export,6,132.013,1.968460783571236e-06
15663,33056,S4,PRT, Total,Portugal,KOR,"Korea, Rep.",2019,Export,6,112745.857,0.0016811662337393328
15664,33058,S4,PRT, Total,Portugal,KWT,Kuwait,2019,Export,6,32107.797,0.00047876299486691604
15665,33060,S4,PRT, Total,Portugal,LAO,Lao PDR,2019,Export,6,161.019,2.400972532325278e-06
15666,33062,S4,PRT, Total,Portugal,LBN,Lebanon,2019,Export,6,33945.13,0.0005061596751700778
15667,33064,S4,PRT, Total,Portugal,LBR,Liberia,2019,Export,6,738.247,1.1008084568104007e-05
15668,33066,S4,PRT, Total,Portugal,LBY,Libya,2019,Export,6,31651.885,0.0004719648394370755
15669,33068,S4,PRT, Total,Portugal,LCA,St. Lucia,2019,Export,6,282.719,4.215655005722742e-06
15670,33070,S4,PRT, Total,Portugal,LKA,Sri Lanka,2019,Export,6,6811.2159999999985,0.00010156281263536877
15671,33072,S4,PRT, Total,Portugal,LSO,Lesotho,2019,Export,6,464.899,6.9321616039441885e-06
15672,33074,S4,PRT, Total,Portugal,LTU,Lithuania,2019,Export,6,89098.58099999998,0.001328559025022878
15673,33076,S4,PRT, Total,Portugal,LUX,Luxembourg,2019,Export,6,127635.586,0.001903188668003408
15674,33078,S4,PRT, Total,Portugal,LVA,Latvia,2019,Export,6,56651.72,0.0008447402084783943
15675,33080,S4,PRT, Total,Portugal,MAC,Macao,2019,Export,6,30349.909,0.00045255092794994217
15676,33082,S4,PRT, Total,Portugal,MAR,Morocco,2019,Export,6,801254.1579999998,0.011947591431877094
15677,33084,S4,PRT, Total,Portugal,MDA,Moldova,2019,Export,6,9422.57,0.00014050100766935697
15678,33086,S4,PRT, Total,Portugal,MDG,Madagascar,2019,Export,6,6940.764,0.00010349451752496366
15679,33088,S4,PRT, Total,Portugal,MDV,Maldives,2019,Export,6,5352.37,7.980979482447317e-05
15680,33090,S4,PRT, Total,Portugal,MEX,Mexico,2019,Export,6,360198.295,0.005370957542186931
15681,33092,S4,PRT, Total,Portugal,MHL,Marshall Islands,2019,Export,6,286.982,4.279221081187766e-06
15682,33094,S4,PRT, Total,Portugal,MKD,North Macedonia,2019,Export,6,25643.692000000006,0.00038237599363683466
15683,33096,S4,PRT, Total,Portugal,MLI,Mali,2019,Export,6,5664.462,8.446343395748519e-05
15684,33098,S4,PRT, Total,Portugal,MLT,Malta,2019,Export,6,80375.19099999999,0.0011984835694632177
15685,33100,S4,PRT, Total,Portugal,MMR,Myanmar,2019,Export,6,2392.312,3.567203498190989e-05
15686,33102,S4,PRT, Total,Portugal,MNG,Mongolia,2019,Export,6,687.801,1.0255878552877974e-05
15687,33104,S4,PRT, Total,Portugal,MNP,Northern Mariana Islands,2019,Export,6,16.491,2.4589916736892017e-07
15688,33106,S4,PRT, Total,Portugal,MNT,Montenegro,2019,Export,6,2307.183,3.4402666828435345e-05
15689,33108,S4,PRT, Total,Portugal,MOZ,Mozambique,2019,Export,6,227472.108,0.003391862346543756
15690,33110,S4,PRT, Total,Portugal,MRT,Mauritania,2019,Export,6,15192.143999999998,0.0002265317785548927
15691,33112,S4,PRT, Total,Portugal,MUS,Mauritius,2019,Export,6,10268.493,0.00015311466125969225
15692,33114,S4,PRT, Total,Portugal,MWI,Malawi,2019,Export,6,2864.702,4.2715895734648014e-05
15693,33116,S4,PRT, Total,Portugal,MYS,Malaysia,2019,Export,6,38104.131,0.0005681750097760147
15694,33118,S4,PRT, Total,Portugal,NAM,Namibia,2019,Export,6,2424.373,3.6150100181413564e-05
15695,33120,S4,PRT, Total,Portugal,NCL,New Caledonia,2019,Export,6,1808.948,2.697342835568937e-05
15696,33122,S4,PRT, Total,Portugal,NER,Niger,2019,Export,6,10988.08,0.00016384450445595077
15697,33124,S4,PRT, Total,Portugal,NGA,Nigeria,2019,Export,6,35171.227,0.0005244421463006054
15698,33126,S4,PRT, Total,Portugal,NIC,Nicaragua,2019,Export,6,7887.342,0.00011760904921192852
15699,33127,S4,PRT, Total,Portugal,NIU,Niue,2019,Export,6,0.004,5.964445269999883e-11
15700,33129,S4,PRT, Total,Portugal,NLD,Netherlands,2019,Export,6,2620844.821,0.03907971374004285
15701,33131,S4,PRT, Total,Portugal,NOR,Norway,2019,Export,6,221493.115,0.003302708905248225
15702,33133,S4,PRT, Total,Portugal,NPL,Nepal,2019,Export,6,1597.315,2.3817744741124655e-05
15703,33135,S4,PRT, Total,Portugal,NZL,New Zealand,2019,Export,6,27442.29,0.0004091950919711627
15704,33137,S4,PRT, Total,Portugal,OAS,"Other Asia, nes",2019,Export,6,243770.517,0.0036348897677151897
15705,33139,S4,PRT, Total,Portugal,OMN,Oman,2019,Export,6,16450.938000000002,0.00024530179835290333
15706,33141,S4,PRT, Total,Portugal,PAK,Pakistan,2019,Export,6,24080.394,0.0003590654802325839
15707,33143,S4,PRT, Total,Portugal,PAN,Panama,2019,Export,6,16832.039,0.0002509844384950089
15708,33145,S4,PRT, Total,Portugal,PER,Peru,2019,Export,6,33509.149,0.0004996587131369281
15709,33147,S4,PRT, Total,Portugal,PHL,Philippines,2019,Export,6,13103.245,0.00019538396915474903
15710,33150,S4,PRT, Total,Portugal,PNG,Papua New Guinea,2019,Export,6,60.238,8.982156354356323e-07
15711,33152,S4,PRT, Total,Portugal,POL,Poland,2019,Export,6,874506.175,0.013039860547661099
15712,33155,S4,PRT, Total,Portugal,PRY,Paraguay,2019,Export,6,9987.614,0.0001489264427022115
15713,33157,S4,PRT, Total,Portugal,PSE,Occ.Pal.Terr,2019,Export,6,14156.001,0.00021108173301640903
15714,33159,S4,PRT, Total,Portugal,PYF,French Polynesia,2019,Export,6,2884.425,4.300998761979853e-05
15715,33161,S4,PRT, Total,Portugal,QAT,Qatar,2019,Export,6,32023.474,0.0004775056450706605
15716,33163,S4,PRT, Total,Portugal,ROM,Romania,2019,Export,6,495915.0770000001,0.007394645838335695
15717,33165,S4,PRT, Total,Portugal,RUS,Russian Federation,2019,Export,6,216849.029,0.0032334604133077934
15718,33167,S4,PRT, Total,Portugal,RWA,Rwanda,2019,Export,6,7511.314,0.00011200205314695975
15719,33169,S4,PRT, Total,Portugal,SAU,Saudi Arabia,2019,Export,6,105355.615,0.0015709694988866967
15720,33171,S4,PRT, Total,Portugal,SEN,Senegal,2019,Export,6,38032.401,0.000567105435627972
15721,33173,S4,PRT, Total,Portugal,SER,"Serbia, FR(Serbia/Montenegro)",2019,Export,6,30347.098,0.00045250901281080724
15722,33175,S4,PRT, Total,Portugal,SGP,Singapore,2019,Export,6,101414.386,0.0015122013872191056
15723,33177,S4,PRT, Total,Portugal,SLB,Solomon Islands,2019,Export,6,0.402,5.9942674963498826e-09
15724,33179,S4,PRT, Total,Portugal,SLE,Sierra Leone,2019,Export,6,1392.0929999999996,2.075765627312486e-05
15725,33181,S4,PRT, Total,Portugal,SLV,El Salvador,2019,Export,6,9868.396,0.0001471487696117144
15726,33183,S4,PRT, Total,Portugal,SMR,San Marino,2019,Export,6,897.6519999999998,1.3384990563764834e-05
15727,33185,S4,PRT, Total,Portugal,SOM,Somalia,2019,Export,6,633.771,9.450231108032738e-06
15728,33187,S4,PRT, Total,Portugal,SPM,Saint Pierre and Miquelon,2019,Export,6,59.07899999999999,8.809336552658075e-07
15729,33189,S4,PRT, Total,Portugal,SSD,South Sudan,2019,Export,6,0.1,1.4911113174999706e-09
15730,33191,S4,PRT, Total,Portugal,STP,Sao Tome and Principe,2019,Export,6,54620.016,0.0008144452401962948
15731,33193,S4,PRT, Total,Portugal,SUD,Sudan,2019,Export,6,12193.264,0.0001818151394766496
15732,33195,S4,PRT, Total,Portugal,SUR,Suriname,2019,Export,6,730.195,1.088802028481891e-05
15733,33197,S4,PRT, Total,Portugal,SVK,Slovak Republic,2019,Export,6,469333.667,0.006998287425474625
15734,33199,S4,PRT, Total,Portugal,SVN,Slovenia,2019,Export,6,141048.848,0.0021031953357313307
15735,33201,S4,PRT, Total,Portugal,SWE,Sweden,2019,Export,6,665213.76,0.009919077660927093
15736,33203,S4,PRT, Total,Portugal,SWZ,Eswatini,2019,Export,6,3010.311,4.488708801294654e-05
15737,33205,S4,PRT, Total,Portugal,SXM,Saint Maarten (Dutch part),2019,Export,6,1653.023,2.464841303387754e-05
15738,33207,S4,PRT, Total,Portugal,SYC,Seychelles,2019,Export,6,4945.86,7.374827820770404e-05
15739,33209,S4,PRT, Total,Portugal,SYR,Syrian Arab Republic,2019,Export,6,21425.812,0.0003194827075982668
15740,33211,S4,PRT, Total,Portugal,TCA,Turks and Caicos Isl.,2019,Export,6,1023.665,1.5263984668286072e-05
15741,33213,S4,PRT, Total,Portugal,TCD,Chad,2019,Export,6,39.55,5.897345260712384e-07
15742,33215,S4,PRT, Total,Portugal,TGO,Togo,2019,Export,6,29608.791,0.0004415000335759127
15743,33217,S4,PRT, Total,Portugal,THA,Thailand,2019,Export,6,31146.464,0.00046442844970505403
15744,33219,S4,PRT, Total,Portugal,TKL,Tokelau,2019,Export,6,0.112,1.6700446755999671e-09
15745,33221,S4,PRT, Total,Portugal,TKM,Turkmenistan,2019,Export,6,1232.979,1.8385089411397964e-05
15746,33223,S4,PRT, Total,Portugal,TMP,East Timor,2019,Export,6,4840.912,7.218338670221418e-05
15747,33225,S4,PRT, Total,Portugal,TON,Tonga,2019,Export,6,3.354,5.001187358894902e-08
15748,33227,S4,PRT, Total,Portugal,TTO,Trinidad and Tobago,2019,Export,6,5901.302,8.79949820018521e-05
15749,33229,S4,PRT, Total,Portugal,TUN,Tunisia,2019,Export,6,111650.004,0.0016648258456331698
15750,33231,S4,PRT, Total,Portugal,TUR,Turkey,2019,Export,6,622285.542,0.009278970143928034
15751,33233,S4,PRT, Total,Portugal,TUV,Tuvalu,2019,Export,6,4.447,6.63097202892237e-08
15752,33235,S4,PRT, Total,Portugal,TZA,Tanzania,2019,Export,6,2095.532,3.124671481383349e-05
15753,33237,S4,PRT, Total,Portugal,UGA,Uganda,2019,Export,6,7630.661,0.00011378164977105643
15754,33239,S4,PRT, Total,Portugal,UKR,Ukraine,2019,Export,6,28603.347,0.00042650774430078833
15755,33241,S4,PRT, Total,Portugal,UMI,United States Minor Outlying I,2019,Export,6,32.826,4.894722010825404e-07
15757,33245,S4,PRT, Total,Portugal,URY,Uruguay,2019,Export,6,11156.593,0.0001663572208704095
15758,33247,S4,PRT, Total,Portugal,USA,United States,2019,Export,6,3399184.422,0.050685623619137955
15759,33249,S4,PRT, Total,Portugal,UZB,Uzbekistan,2019,Export,6,1090.8339999999996,1.6265549229137624e-05
15760,33251,S4,PRT, Total,Portugal,VAT,Holy See,2019,Export,6,1.215,1.8117002507624645e-08
15761,33253,S4,PRT, Total,Portugal,VCT,St. Vincent and the Grenadines,2019,Export,6,53.117,7.920335985164594e-07
15762,33255,S4,PRT, Total,Portugal,VEN,Venezuela,2019,Export,6,8463.091,0.00012619410771132143
15763,33257,S4,PRT, Total,Portugal,VGB,British Virgin Islands,2019,Export,6,5.428,8.09375223138984e-08
15764,33259,S4,PRT, Total,Portugal,VNM,Vietnam,2019,Export,6,53779.631,0.0008019141643507226
15765,33261,S4,PRT, Total,Portugal,VUT,Vanuatu,2019,Export,6,0.05,7.455556587499853e-10
15766,33263,S4,PRT, Total,Portugal,WLD, World,2019,Export,6,67064074.175,1.0
15767,33264,S4,PRT, Total,Portugal,WLF,Wallis and Futura Isl.,2019,Export,6,17.146,2.55665946498545e-07
15768,33266,S4,PRT, Total,Portugal,WSM,Samoa,2019,Export,6,19.839,2.9582157427881916e-07
15769,33268,S4,PRT, Total,Portugal,YEM,Yemen,2019,Export,6,3552.236,5.296779302030826e-05
15770,33270,S4,PRT, Total,Portugal,ZAF,South Africa,2019,Export,6,211225.838,0.0031496123759021536
15771,33272,S4,PRT, Total,Portugal,ZAR,"Congo, Dem. Rep.",2019,Export,6,7985.842,0.00011907779385966599
15772,33274,S4,PRT, Total,Portugal,ZMB,Zambia,2019,Export,6,1284.56,1.9154219540077622e-05
15773,33276,S4,PRT, Total,Portugal,ZWE,Zimbabwe,2019,Export,6,836.938,1.2479677238457903e-05
15774,33278,S4,PRY, Total,Paraguay,ABW,Aruba,2019,Export,6,10232.72,0.0013372546474423206
15775,33281,S4,PRY, Total,Paraguay,AGO,Angola,2019,Export,6,5616.798000000002,0.0007340266546181988
15776,33283,S4,PRY, Total,Paraguay,ALB,Albania,2019,Export,6,1376.308,0.0001798616857797385
15777,33285,S4,PRY, Total,Paraguay,AND,Andorra,2019,Export,6,107.2,1.4009344358666786e-05
15778,33287,S4,PRY, Total,Paraguay,ARE,United Arab Emirates,2019,Export,6,22786.473,0.0029778315949296925
15779,33289,S4,PRY, Total,Paraguay,ARG,Argentina,2019,Export,6,1742462.4219999998,0.22771227706935224
15780,33291,S4,PRY, Total,Paraguay,AUS,Australia,2019,Export,6,3723.339,0.00048658151320013087
15781,33293,S4,PRY, Total,Paraguay,AUT,Austria,2019,Export,6,1469.889,0.0001920912422576153
15782,33296,S4,PRY, Total,Paraguay,BEL,Belgium,2019,Export,6,7377.729,0.0009641524827044995
15783,33298,S4,PRY, Total,Paraguay,BEN,Benin,2019,Export,6,29.7,3.881320218772421e-06
15784,33300,S4,PRY, Total,Paraguay,BGD,Bangladesh,2019,Export,6,43680.425,0.005708340630204456
15785,33302,S4,PRY, Total,Paraguay,BGR,Bulgaria,2019,Export,6,816.8330000000002,0.00010674715280338498
15786,33304,S4,PRY, Total,Paraguay,BHR,Bahrain,2019,Export,6,1236.487,0.0001615892927053621
15787,33305,S4,PRY, Total,Paraguay,BHS,"Bahamas, The",2019,Export,6,0.001,1.3068418245024987e-10
15788,33307,S4,PRY, Total,Paraguay,BIH,Bosnia and Herzegovina,2019,Export,6,77.604,1.014161529486919e-05
15789,33310,S4,PRY, Total,Paraguay,BLZ,Belize,2019,Export,6,295.007,3.8552748612100864e-05
15790,33312,S4,PRY, Total,Paraguay,BOL,Bolivia,2019,Export,6,50682.998,0.006623466157757649
15791,33314,S4,PRY, Total,Paraguay,BRA,Brazil,2019,Export,6,2527204.679,0.33026567735956114
15792,33316,S4,PRY, Total,Paraguay,CAN,Canada,2019,Export,6,4434.39,0.0005795046318155635
15793,33318,S4,PRY, Total,Paraguay,CHE,Switzerland,2019,Export,6,28915.659,0.0037788192564252093
15794,33320,S4,PRY, Total,Paraguay,CHL,Chile,2019,Export,6,619337.698,0.08093764072374975
15795,33322,S4,PRY, Total,Paraguay,CHN,China,2019,Export,6,10748.596,0.0014046714807480257
15796,33324,S4,PRY, Total,Paraguay,CIV,Cote d'Ivoire,2019,Export,6,384.494,5.0247284047026373e-05
15797,33326,S4,PRY, Total,Paraguay,CMR,Cameroon,2019,Export,6,117.393,1.534140823038218e-05
15798,33328,S4,PRY, Total,Paraguay,COG,"Congo, Rep.",2019,Export,6,2436.411,0.0003184003796477957
15799,33330,S4,PRY, Total,Paraguay,COL,Colombia,2019,Export,6,17645.271,0.0023059578147481027
15800,33331,S4,PRY, Total,Paraguay,CPV,Cape Verde,2019,Export,6,974.549,0.00012735813932270856
15801,33333,S4,PRY, Total,Paraguay,CRI,Costa Rica,2019,Export,6,6103.155,0.0007975858215421547
15802,33335,S4,PRY, Total,Paraguay,CUB,Cuba,2019,Export,6,1597.511,0.00020876941899028112
15803,33337,S4,PRY, Total,Paraguay,CUW,Cura�ao,2019,Export,6,2732.835,0.0003571383077464286
15804,33339,S4,PRY, Total,Paraguay,CYP,Cyprus,2019,Export,6,194.358,2.5399516332665665e-05
15805,33341,S4,PRY, Total,Paraguay,CZE,Czech Republic,2019,Export,6,436.519,5.704612863900062e-05
15806,33343,S4,PRY, Total,Paraguay,DEU,Germany,2019,Export,6,35429.503,0.0046300756341736745
15807,33346,S4,PRY, Total,Paraguay,DMA,Dominica,2019,Export,6,6.319,8.257933489031289e-07
15808,33348,S4,PRY, Total,Paraguay,DNK,Denmark,2019,Export,6,12548.24,0.0016398564855895233
15809,33350,S4,PRY, Total,Paraguay,DOM,Dominican Republic,2019,Export,6,3598.388,0.0004702523939187897
15810,33352,S4,PRY, Total,Paraguay,DZA,Algeria,2019,Export,6,29122.182,0.0038058085458373826
15811,33354,S4,PRY, Total,Paraguay,ECU,Ecuador,2019,Export,6,43716.18900000001,0.005713014419305608
15812,33356,S4,PRY, Total,Paraguay,EGY,"Egypt, Arab Rep.",2019,Export,6,34791.123,0.0045466494657810845
15813,33358,S4,PRY, Total,Paraguay,ESP,Spain,2019,Export,6,68166.928,0.008908339255825046
15814,33360,S4,PRY, Total,Paraguay,FIN,Finland,2019,Export,6,85.444,1.1166179285279149e-05
15815,33362,S4,PRY, Total,Paraguay,FRA,France,2019,Export,6,26600.957,0.003476324317939251
15816,33364,S4,PRY, Total,Paraguay,GAB,Gabon,2019,Export,6,5712.314,0.0007465090849891167
15817,33366,S4,PRY, Total,Paraguay,GBR,United Kingdom,2019,Export,6,80308.257,0.010495018910049555
15818,33368,S4,PRY, Total,Paraguay,GEO,Georgia,2019,Export,6,473.159,6.183439708397778e-05
15819,33370,S4,PRY, Total,Paraguay,GHA,Ghana,2019,Export,6,538.3430000000002,7.035291483281488e-05
15820,33371,S4,PRY, Total,Paraguay,GIN,Guinea,2019,Export,6,17.897000000000006,2.3388548133121224e-06
15821,33373,S4,PRY, Total,Paraguay,GMB,"Gambia, The",2019,Export,6,3875.549,0.0005064729526108834
15822,33376,S4,PRY, Total,Paraguay,GNQ,Equatorial Guinea,2019,Export,6,335.4430000000001,4.383709421365918e-05
15823,33378,S4,PRY, Total,Paraguay,GRC,Greece,2019,Export,6,22806.568,0.00298045769357603
15824,33380,S4,PRY, Total,Paraguay,GTM,Guatemala,2019,Export,6,10362.693,0.001354240062687927
15825,33382,S4,PRY, Total,Paraguay,HKG,"Hong Kong, China",2019,Export,6,12196.461,0.0015938845345713569
15826,33384,S4,PRY, Total,Paraguay,HND,Honduras,2019,Export,6,1257.669,0.0001643574450580233
15827,33386,S4,PRY, Total,Paraguay,HRV,Croatia,2019,Export,6,343.684,4.491406256123168e-05
15828,33388,S4,PRY, Total,Paraguay,HTI,Haiti,2019,Export,6,143.999,1.881839158865353e-05
15829,33389,S4,PRY, Total,Paraguay,HUN,Hungary,2019,Export,6,8.47,1.1068950253536163e-06
15830,33391,S4,PRY, Total,Paraguay,IDN,Indonesia,2019,Export,6,24667.017000000003,0.0032235889501314153
15831,33393,S4,PRY, Total,Paraguay,IND,India,2019,Export,6,170675.822,0.022304630262094366
15832,33395,S4,PRY, Total,Paraguay,IRL,Ireland,2019,Export,6,6342.3319999999985,0.0008288424722480579
15833,33398,S4,PRY, Total,Paraguay,IRQ,Iraq,2019,Export,6,13435.606000000002,0.0017558211858336719
15834,33400,S4,PRY, Total,Paraguay,ISR,Israel,2019,Export,6,139299.289,0.018204213698866083
15835,33402,S4,PRY, Total,Paraguay,ITA,Italy,2019,Export,6,97734.517,0.012772355451315047
15836,33404,S4,PRY, Total,Paraguay,JAM,Jamaica,2019,Export,6,45.2,5.906925046751294e-06
15837,33406,S4,PRY, Total,Paraguay,JOR,Jordan,2019,Export,6,1104.274,0.0001443111448910672
15838,33408,S4,PRY, Total,Paraguay,JPN,Japan,2019,Export,6,30354.682,0.003966876800707316
15839,33410,S4,PRY, Total,Paraguay,KAZ,Kazakhstan,2019,Export,6,1449.0279999999998,0.00018936503952752062
15840,33411,S4,PRY, Total,Paraguay,KHM,Cambodia,2019,Export,6,4.544,5.938289250539353e-07
15841,33413,S4,PRY, Total,Paraguay,KOR,"Korea, Rep.",2019,Export,6,84717.317,0.011071213311523654
15842,33415,S4,PRY, Total,Paraguay,KWT,Kuwait,2019,Export,6,20683.901,0.002703058692066906
15843,33417,S4,PRY, Total,Paraguay,LBN,Lebanon,2019,Export,6,25001.664,0.003267322019735844
15844,33419,S4,PRY, Total,Paraguay,LBR,Liberia,2019,Export,6,132.618,1.7331074908187235e-05
15845,33420,S4,PRY, Total,Paraguay,LBY,Libya,2019,Export,6,55.777,7.289171644527587e-06
15846,33422,S4,PRY, Total,Paraguay,LKA,Sri Lanka,2019,Export,6,13.25,1.7315654174658106e-06
15847,33424,S4,PRY, Total,Paraguay,LTU,Lithuania,2019,Export,6,112.35,1.468236789828557e-05
15848,33426,S4,PRY, Total,Paraguay,LUX,Luxembourg,2019,Export,6,17.774,2.3227806588707413e-06
15849,33428,S4,PRY, Total,Paraguay,LVA,Latvia,2019,Export,6,19.0,2.4829994665547475e-06
15850,33430,S4,PRY, Total,Paraguay,MAR,Morocco,2019,Export,6,170.327,2.225904474420371e-05
15851,33432,S4,PRY, Total,Paraguay,MDG,Madagascar,2019,Export,6,4307.809,0.0005629624973168284
15852,33434,S4,PRY, Total,Paraguay,MEX,Mexico,2019,Export,6,14307.781,0.0018698006626622185
15853,33435,S4,PRY, Total,Paraguay,MKD,North Macedonia,2019,Export,6,41.8,5.462598826420444e-06
15854,33438,S4,PRY, Total,Paraguay,MLT,Malta,2019,Export,6,13.802,1.8037030861783485e-06
15855,33440,S4,PRY, Total,Paraguay,MMR,Myanmar,2019,Export,6,3310.725,0.00043265938994260344
15856,33443,S4,PRY, Total,Paraguay,MOZ,Mozambique,2019,Export,6,163.588,2.1378364038671472e-05
15857,33444,S4,PRY, Total,Paraguay,MRT,Mauritania,2019,Export,6,412.5,5.390722526072807e-05
15858,33446,S4,PRY, Total,Paraguay,MUS,Mauritius,2019,Export,6,8375.845,0.001094590456155013
15859,33448,S4,PRY, Total,Paraguay,MYS,Malaysia,2019,Export,6,810.8560000000001,0.00010596605344487982
15860,33449,S4,PRY, Total,Paraguay,NGA,Nigeria,2019,Export,6,135.675,1.7730576453937652e-05
15861,33451,S4,PRY, Total,Paraguay,NIC,Nicaragua,2019,Export,6,618.102,8.077615454086433e-05
15862,33453,S4,PRY, Total,Paraguay,NLD,Netherlands,2019,Export,6,115851.284,0.015139930335351713
15863,33455,S4,PRY, Total,Paraguay,NOR,Norway,2019,Export,6,341.211,4.459088057803221e-05
